select name, country, age FROM singer ORDER BY age	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/concert_singer/concert_singer.sqlite	SELECT name ,  country ,  age FROM singer ORDER BY age DESC
select T1.owner_id, T1.last_name FROM owners AS T1 JOIN procedures AS T2 ON T1.owner_id = T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1

select T1.owner_id, T1.last_name FROM owners AS T1 JOIN procedures AS T2 ON T1.owner_id = T2.owner_id GROUP BY T1.owner_id ORDER BY sum(T2.cost_of_treatment) DESC LIMIT 1	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1

select T1.owner_id, T1.zip_code FROM owners AS T1 JOIN dogs AS T2 ON T1.owner_id = T2.owner_id GROUP BY T1.owner_id ORDER BY sum(T1.charge_amount) DESC LIMIT 1	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1

select T1.owner_id, T1.zip_code FROM owners AS T1 JOIN dogs AS T2 ON T1.owner_id = T2.owner_id GROUP BY T1.owner_id ORDER BY sum(T1.cost_of_treatment) DESC LIMIT 1	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1

select T1.treatment_id, T1.cell_number FROM procedures AS T1 JOIN professionals AS T2 ON T1.treatment_id = T2.treatment_id GROUP BY T1.treatment_id HAVING count(*) >= 2	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2

select T1.professional_id, T1.cell_number FROM professionals AS T1 JOIN treatments AS T2 ON T1.role_code = T2.role_code GROUP BY T1.professional_id HAVING count(*) >= 2	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2

select T1.first_name, T1.last_name FROM professionals AS T1 JOIN treatments AS T2 ON T1.professional_id = T2.professional_id WHERE T2.cost_of_treatment  ( avg(cost_of_treatment) FROM treatments)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )

select T1.first_name, T1.last_name FROM employees AS T1 JOIN procedures AS T2 ON T1.professional_id = T2.professional_id WHERE T2.cost_of_treatment  ( avg(cost_of_treatment) FROM procedures)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )

select T1.date_of_treatment, T2.first_name FROM procedures AS T1 JOIN professionals AS T2 ON T1.professional_id = T2.professional_id	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id

select T1.date_of_treatment, T2.first_name FROM procedures AS T1 JOIN professionals AS T2 ON T1.professional_id = T2.professional_id	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id

select cost_of_treatment, treatment_type_description FROM Treatments	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.cost_of_treatment ,  T2.treatment_type_description FROM Treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code

select T1.first_name, T1.last_name, T2.size_code FROM owners AS T1 JOIN dogs AS T2 ON T1.owner_id = T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id

select T1.first_name, T1.last_name, T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id = T2.owner_id	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id

select T1.name, T1.date_of_treatment FROM dogs AS T1 JOIN treatments AS T2 ON T1.breed_code = T2.treatment_type_code JOIN breeds AS T3 ON T2.breed_code = T3.breed_code ORDER BY T3.breed_name LIMIT 1;	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )

select T1.name, T1.date_of_treatment FROM dogs AS T1 JOIN treatments AS T2 ON T1.breed_code = T2.treatment_type_code JOIN breeds AS T3 ON T2.breed_code = T3.breed_code ORDER BY T3.breed_name LIMIT 1;	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )

select T1.first_name, T1.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id = T2.owner_id WHERE T1.state = "Va."	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T1.state  =  'Virginia'

select first_name, last_name FROM owners WHERE state = "Va." AND dog_name = "Rohan";	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T1.state  =  'Virginia'

select date_arrived, date_departed FROM dogs WHERE dog_id IN ( dog_id FROM treatments )	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT DISTINCT T1.date_arrived ,  T1.date_departed FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id

select date_arrived, date_departed FROM dogs WHERE dog_id IN ( dog_id FROM treatments)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT DISTINCT T1.date_arrived ,  T1.date_departed FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id

select t1.last_name FROM owners AS t1 JOIN dogs AS t2 ON t1.owner_id = t2.owner_id ORDER BY t2.age LIMIT 1	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs )

select t1.last_name FROM owners AS t1 JOIN dogs AS t2 ON t1.owner_id = t2.owner_id ORDER BY t2.age LIMIT 1	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs )

select count(*) FROM dogs WHERE dog_id NOT IN ( dog_id FROM treatments )	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT count(DISTINCT dog_id) FROM Treatments

select count(*) FROM dogs WHERE dog_id IN ( dog_id FROM procedures )	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT count(DISTINCT dog_id) FROM Treatments

select count(*) FROM professionals AS T1 JOIN treatments AS T2 ON T1.professional_id = T2.professional_id WHERE T2.dog_id IN ( T1.dog_id FROM services AS T1 JOIN procedures AS T2 ON T2.treatment_id = T2.treatment_id WHERE T1.first_name = "Ashley")	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT count(DISTINCT professional_id) FROM Treatments

select count(*) FROM dogs WHERE age  ( avg(age) FROM dogs)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT count(*) FROM Dogs WHERE age  <  ( SELECT avg(age) FROM Dogs )

select count(*) FROM dogs WHERE age  ( avg(age) FROM dogs)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT count(*) FROM Dogs WHERE age  <  ( SELECT avg(age) FROM Dogs )

select cost_of_treatment FROM procedures ORDER BY date_of_treatment DESC LIMIT 1	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT cost_of_treatment FROM Treatments ORDER BY date_of_treatment DESC LIMIT 1

select count(*) FROM dogs WHERE dog_id NOT IN ( dog_id FROM treatments)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT count(*) FROM Dogs WHERE dog_id NOT IN ( SELECT dog_id FROM Treatments )

select count(*) FROM dogs WHERE dog_id NOT IN ( dog_id FROM treatments)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	select count(*) from dogs where dog_id not in ( select dog_id from treatments )

select count(*) FROM owners WHERE owner_id NOT IN ( owner_id FROM dogs)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs )

select count(*) FROM owners WHERE owner_id NOT IN ( owner_id FROM dogs)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs )

select count(*) FROM professionals WHERE role_code NOT IN ( role_code FROM services WHERE dog_id = 'yes' )	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments )

select count(*) FROM professionals WHERE role_code NOT IN ( role_code FROM services WHERE dog_id = 'yes' )	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments )

select name, age, weight FROM dogs WHERE abandoned_yn = 1 INTERSECT name, age, weight FROM dogs WHERE abandoned_yn = 0	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT name ,  age ,  weight FROM Dogs WHERE abandoned_yn  =  1

select charge_type FROM charges ORDER BY charge_type DESC LIMIT 1;	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT max(charge_amount) FROM Charges

select charge_amount FROM charges WHERE charge_type = ( charge_type_code FROM charges ORDER BY cost_of_treatment DESC LIMIT 1)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT max(charge_amount) FROM Charges

select breed_name, size_code FROM breeds;	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT DISTINCT breed_code ,  size_code FROM dogs

select DISTINCT breed_name, size_code FROM dogs	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT DISTINCT breed_code ,  size_code FROM dogs

select first_name, treatment_type_description FROM procedures AS T1 JOIN professionals AS T2 ON T1.professional_id = T2.professional_id	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT DISTINCT T1.first_name ,  T3.treatment_type_description FROM professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id JOIN Treatment_types AS T3 ON T2.treatment_type_code  =  T3.treatment_type_code

select T1.first_name, T1.treatment_type_description FROM Treatments AS T1 JOIN Treatment_Types AS T2 ON T1.treatment_type_code = T2.treatment_type_code	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/dog_kennels/dog_kennels.sqlite	SELECT DISTINCT T1.first_name ,  T3.treatment_type_description FROM professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id JOIN Treatment_types AS T3 ON T2.treatment_type_code  =  T3.treatment_type_code

select Citizenship, MAX(Near_Worth_Millions) FROM singer GROUP BY Citizenship	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT Citizenship ,  max(Net_Worth_Millions) FROM singer GROUP BY Citizenship

select max(Non_Worth_Millions), Citizenship FROM singer GROUP BY Citizenship	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT Citizenship ,  max(Net_Worth_Millions) FROM singer GROUP BY Citizenship

select T1.Title, T2.Name FROM song AS T1 JOIN singer AS T2 ON T1.Song_ID = T2.Song_ID	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT T2.Title ,  T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID  =  T2.Singer_ID

select DISTINCT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Song_ID = T2.Song_ID WHERE T2.Sales > 300000	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT DISTINCT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID  =  T2.Singer_ID WHERE T2.Sales  >  300000

select DISTINCT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Song_ID = T2.Song_ID WHERE T2.Sales > 300000	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT DISTINCT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID  =  T2.Singer_ID WHERE T2.Sales  >  300000

select T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Song_ID = T2.Song_ID GROUP BY T1.Song_ID HAVING COUNT(*) > 1	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID  =  T2.Singer_ID GROUP BY T1.Name HAVING COUNT(*)  >  1

select T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Song_ID = T2.Song_ID GROUP BY T1.Name HAVING COUNT(*) > 1	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID  =  T2.Singer_ID GROUP BY T1.Name HAVING COUNT(*)  >  1

select T1.Name, T2.Sales FROM singer AS T1 JOIN song AS T2 ON T1.Song_ID = T2.Song_ID GROUP BY T1.Name	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT T1.Name ,  sum(T2.Sales) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID  =  T2.Singer_ID GROUP BY T1.Name

select T1.Name, COUNT(*) FROM song AS T1 JOIN singer AS T2 ON T1.Song_ID = T2.Song_ID GROUP BY T1.Song_ID	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT T1.Name ,  sum(T2.Sales) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID  =  T2.Singer_ID GROUP BY T1.Name

select Name FROM singer WHERE Singer_ID NOT IN ( Singer_ID FROM song)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM song)

select Name FROM singer WHERE Singer_ID NOT IN ( Singer_ID FROM song)	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM song)

select Citizenship FROM singer WHERE Birth_Year  1945 INTERSECT Citizenship FROM singer WHERE Birth_Year > 1955	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT Citizenship FROM singer WHERE Birth_Year  <  1945 INTERSECT SELECT Citizenship FROM singer WHERE Birth_Year  >  1955

select Citizenship FROM singer WHERE Birth_Year  1945 INTERSECT Citizenship FROM singer WHERE Birth_Year > 1955	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/singer/singer.sqlite	SELECT Citizenship FROM singer WHERE Birth_Year  <  1945 INTERSECT SELECT Citizenship FROM singer WHERE Birth_Year  >  1955

select property_type_description FROM properties WHERE property_type_code = "Location"	/home/ubuntu/nl-to-sql-model-research/datasets/spider_ds/spider/database/real_estate_properties/real_estate_properties.sqlite	SELECT T2.property_type_description FROM Properties AS T1 JOIN Ref_Property_Types AS T2 ON T1.property_type_code  =  T2.property_type_code GROUP BY T1.property_type_code
